"study_id","site_id","plot_id","plant_id","year","month","day","species","plot_radius","alive_or_dead","decay_class","diameter","diameter_height","diameter_flag","basal_area","basal_density","total_height","canopy_height","height_method","canopy_quality","plant_AGB_kg_general","plant_AGC_kg_general","plant_AGB_kg_species","plant_AGC_kg_species","plant_BGB_kg","plant_BGC_kg","plant_notes"
"Romero_et_al_2025","SL5","3","SL5_3_20",2016,11,15,"Peliciera rhizophorae",7,"dead","1","7.3","1.3","DBH","4.1832650000000002E-3","41.832650000000001","3","2","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL5","3","SL5_3_2",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"7.7","1.3","DBH","4.6542650000000012E-3","46.542650000000009","6.5","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL5","3","SL5_3_19",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8","1.3","DBH","5.0239999999999998E-3","50.239999999999995","5.5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","3","SL5_3_11",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8.3","1.3","DBH","5.4078650000000013E-3","54.07865000000001","6","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","3","SL5_3_7",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8.5","1.3","DBH","5.6716250000000005E-3","56.716250000000002","6.9","2","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL5","3","SL5_3_5",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8.7","1.3","DBH","5.9416649999999988E-3","59.41664999999999","7","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","3","SL5_3_22",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8.7","1.3","DBH","5.9416649999999988E-3","59.41664999999999","6","3","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","3","SL5_3_9",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8.8","1.3","DBH","6.0790400000000008E-3","60.790400000000005","5.5","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","3","SL5_3_4",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8.9","1.3","DBH","6.2179850000000005E-3","62.179850000000002","6","2","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL5","3","SL5_3_21",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8.9","1.3","DBH","6.2179850000000005E-3","62.179850000000002","6","3","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","3","SL5_3_24",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"9.3","1.3","DBH","6.7894650000000015E-3","67.894650000000013","6.3","3.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","3","SL5_3_10",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"9.5","1.3","DBH","7.0846249999999998E-3","70.846249999999998","6.5","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","3","SL5_3_15",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"9.8","1.3","DBH","7.5391400000000015E-3","75.391400000000019","6","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","3","SL5_3_25",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"9.9","1.3","DBH","7.6937850000000016E-3","76.937850000000012","5.5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","3","SL5_3_12",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"10","1.3","DBH","7.8499999999999993E-3","78.5","5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","3","SL5_3_8",2016,11,15,"Peliciera rhizophorae",2,"dead","1","10.5","1.3","DBH","8.6546250000000009E-3","86.546250000000015","4","3","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL5","3","SL5_3_6",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"11.2","1.3","DBH","9.8470399999999996E-3","98.470399999999998","7","1.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","3","SL5_3_3",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"11.5","1.3","DBH","1.0381625E-2","103.81625","6.5","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","4","SL5_4_32",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"2","1.3","DBH","3.1399999999999999E-4","3.1399999999999997","5.6","4","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_36",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"2.3","1.3","DBH","4.1526499999999995E-4","4.1526499999999995","5.5","3.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","4","SL5_4_33",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"3","1.3","DBH","7.0649999999999999E-4","7.0649999999999995","7","3.8","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_35",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"3","1.3","DBH","7.0649999999999999E-4","7.0649999999999995","7.7","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","4","SL5_4_34",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"3.5","1.3","DBH","9.6162500000000013E-4","9.6162500000000009","6.4","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_10",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"6.3","1.3","DBH","3.1156650000000001E-3","31.156650000000003","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_29",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"6.5","1.3","DBH","3.3166249999999997E-3","33.166249999999998","5.8","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_27",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"6.6","1.3","DBH","3.4194599999999996E-3","34.194599999999994","5","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_30",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"6.7","1.3","DBH","3.5238650000000002E-3","35.23865","5","3","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_17",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"6.9","1.3","DBH","3.7373850000000006E-3","37.373850000000004","5","3.8","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_4",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"7.6","1.3","DBH","4.5341599999999998E-3","45.3416","5.0999999999999996","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_3",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8","1.3","DBH","5.0239999999999998E-3","50.239999999999995","5","3.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_2",2016,11,15,"Peliciera rhizophorae",7,"dead","1","8.2","1.3","DBH","5.2783400000000003E-3","52.7834","5","4.2","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL5","4","SL5_4_8",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8.2","1.3","DBH","5.2783400000000003E-3","52.7834","6.3","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_18",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8.5","1.3","DBH","5.6716250000000005E-3","56.716250000000002","5.5","4.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_24",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8.6","1.3","DBH","5.8058599999999995E-3","58.058599999999998","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_12",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"9","1.3","DBH","6.3585000000000004E-3","63.585000000000001","6.2","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_31",2016,11,15,"Peliciera rhizophorae",7,"dead","1","9","1.3","DBH","6.3585000000000004E-3","63.585000000000001","7.8","1.5","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL5","4","SL5_4_13",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"9.3","1.3","DBH","6.7894650000000015E-3","67.894650000000013","6","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_9",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"9.7","1.3","DBH","7.386064999999999E-3","73.860649999999993","6.5","5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_16",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"10","1.3","DBH","7.8499999999999993E-3","78.5","6.3","3","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_25",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"10.3","1.3","DBH","8.3280650000000025E-3","83.280650000000023","6.5","5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_11",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"10.4","1.3","DBH","8.4905600000000012E-3","84.905600000000007","5.3","4","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_15",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"10.4","1.3","DBH","8.4905600000000012E-3","84.905600000000007","5","4.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_21",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"10.4","1.3","DBH","8.4905600000000012E-3","84.905600000000007","5.5","3","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_20",2016,11,15,"Peliciera rhizophorae",2,"dead","1","10.5","1.3","DBH","8.6546250000000009E-3","86.546250000000015","3.5","2","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL5","4","SL5_4_26",2016,11,15,"Peliciera rhizophorae",2,"dead","1","10.5","1.3","DBH","8.6546250000000009E-3","86.546250000000015","2.4","2","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL5","4","SL5_4_14",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"10.6","1.3","DBH","8.8202599999999999E-3","88.202600000000004","6.2","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_7",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"11.2","1.3","DBH","9.8470399999999996E-3","98.470399999999998","6.2","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_19",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"12.3","1.3","DBH","1.1876265000000002E-2","118.76265000000002","5.5","2","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","4","SL5_4_23",2016,11,15,"Peliciera rhizophorae",2,"dead","1","12.3","1.3","DBH","1.1876265000000002E-2","118.76265000000002","7","5","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL5","5","SL5_5_24",2016,11,15,"Rhizophora mangle",2,"alive",NA,"3","1.3","DBH","7.0649999999999999E-4","7.0649999999999995","5.2","4.3","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","5","SL5_5_30",2016,11,15,"Rhizophora mangle",2,"alive",NA,"3","1.3","DBH","7.0649999999999999E-4","7.0649999999999995","5.9","4.8","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","5","SL5_5_27",2016,11,15,"Rhizophora mangle",2,"alive",NA,"3.5","1.3","DBH","9.6162500000000013E-4","9.6162500000000009","6.4","4.8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","5","SL5_5_21",2016,11,15,"Rhizophora mangle",2,"alive",NA,"4","1.3","DBH","1.256E-3","12.559999999999999","7.1","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","5","SL5_5_17",2016,11,15,"Rhizophora mangle",7,"alive",NA,"6.4","1.3","DBH","3.2153600000000004E-3","32.153600000000004","6.5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","5","SL5_5_13",2016,11,15,"Laguncularia racemosa",7,"alive",NA,"9.5","1.3","DBH","7.0846249999999998E-3","70.846249999999998","7","5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","5","SL5_5_15",2016,11,15,"Laguncularia racemosa",7,"dead","2","9.5","1.3","DBH","7.0846249999999998E-3","70.846249999999998","6","5","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL5","5","SL5_5_28",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"2","1.3","DBH","3.1399999999999999E-4","3.1399999999999997","6.1","3.8","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","5","SL5_5_29",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"2","1.3","DBH","3.1399999999999999E-4","3.1399999999999997","5.0999999999999996","3.8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","5","SL5_5_23",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"3","1.3","DBH","7.0649999999999999E-4","7.0649999999999995","5.5","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL5","5","SL5_5_25",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"3","1.3","DBH","7.0649999999999999E-4","7.0649999999999995","6.5","4.3","clinometer","high",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL5","5","SL5_5_26",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"3","1.3","DBH","7.0649999999999999E-4","7.0649999999999995","6.9","4.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","5","SL5_5_31",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"3","1.3","DBH","7.0649999999999999E-4","7.0649999999999995","5.5","3.6","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","5","SL5_5_32",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"3","1.3","DBH","7.0649999999999999E-4","7.0649999999999995","6","3.7","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","5","SL5_5_22",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"3.5","1.3","DBH","9.6162500000000013E-4","9.6162500000000009","5","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL5","5","SL5_5_9",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"5.7","1.3","DBH","2.550465E-3","25.504650000000002","5.3","4.7","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL5","5","SL5_5_11",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"6","1.3","DBH","2.826E-3","28.259999999999998","5","4","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos, plaga insectos"
"Romero_et_al_2025","SL5","5","SL5_5_1",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8","1.3","DBH","5.0239999999999998E-3","50.239999999999995","6","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","5","SL5_5_10",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8","1.3","DBH","5.0239999999999998E-3","50.239999999999995","5.0999999999999996","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL5","5","SL5_5_7",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8.7","1.3","DBH","5.9416649999999988E-3","59.41664999999999","5.5","4","clinometer",NA,NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL5","5","SL5_5_12",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"9.2","1.3","DBH","6.6442399999999992E-3","66.442399999999992","5.0999999999999996","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","5","SL5_5_20",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"9.3","1.3","DBH","6.7894650000000015E-3","67.894650000000013","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","5","SL5_5_5",2016,11,15,"Peliciera rhizophorae",7,"dead","2","9.5","1.3","DBH","7.0846249999999998E-3","70.846249999999998","6","5","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL5","5","SL5_5_19",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"9.9","1.3","DBH","7.6937850000000016E-3","76.937850000000012","5.5","4","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","6","SL5_6_15",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"1","1.3","DBH","7.8499999999999997E-5","0.78499999999999992","2.9","2.1","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, fuste hueco"
"Romero_et_al_2025","SL5","6","SL5_6_16",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"1.5","1.3","DBH","1.76625E-4","1.7662499999999999","3.3","2.1","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","6","SL5_6_6",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"2","1.3","DBH","3.1399999999999999E-4","3.1399999999999997","5","3.1","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","6","SL5_6_7",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"2","1.3","DBH","3.1399999999999999E-4","3.1399999999999997","6.1","3.8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","6","SL5_6_10",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"2","1.3","DBH","3.1399999999999999E-4","3.1399999999999997","5","4.2","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","6","SL5_6_11",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"2","1.3","DBH","3.1399999999999999E-4","3.1399999999999997","5.6","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL5","6","SL5_6_8",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"3","1.3","DBH","7.0649999999999999E-4","7.0649999999999995","6.2","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","6","SL5_6_12",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"3","1.3","DBH","7.0649999999999999E-4","7.0649999999999995","6.2","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL5","6","SL5_6_13",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"3","1.3","DBH","7.0649999999999999E-4","7.0649999999999995","5","4","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL5","6","SL5_6_9",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"4","1.3","DBH","1.256E-3","12.559999999999999","5.2","4.5","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","6","SL5_6_14",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"4","1.3","DBH","1.256E-3","12.559999999999999","8.3000000000000007","5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, fuste hueco"
"Romero_et_al_2025","SL5","6","SL5_6_4",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"7.2","1.3","DBH","4.0694400000000006E-3","40.694400000000009","6","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","6","SL5_6_1",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8.2","1.3","DBH","5.2783400000000003E-3","52.7834","6","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL5","6","SL5_6_5",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"8.8","1.3","DBH","6.0790400000000008E-3","60.790400000000005","6","5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, fuste hueco"
"Romero_et_al_2025","SL5","6","SL5_6_2",2016,11,15,"Peliciera rhizophorae",7,"alive",NA,"9.4","1.3","DBH","6.9362600000000014E-3","69.362600000000015","6","5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL5","6","SL5_6_3",2016,11,15,"Peliciera rhizophorae",2,"alive",NA,"10.8","1.3","DBH","9.1562400000000013E-3","91.562400000000011","6","2","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL6","1","SL6_1_1",2016,11,30,"Rhizophora mangle",7,"alive",NA,"9.5","2.9","diameter above lowest prop root","0.007084625","70.846249999999998","12","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","1","SL6_1_3",2016,11,30,"Rhizophora mangle",2,"alive",NA,"10.5","3.5","diameter above lowest prop root","0.008654625","86.546250000000015","10","2.5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","1","SL6_1_4",2016,11,30,"Rhizophora mangle",2,"alive",NA,"10.9","3.3","diameter above lowest prop root","0.009326585","93.26585","10.5","3.5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","1","SL6_1_5",2016,11,30,"Rhizophora mangle",2,"alive",NA,"16.7","2","diameter above lowest prop root","0.021892865","218.92865","13.5","4","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","1","SL6_1_6",2016,11,30,"Rhizophora mangle",2,"alive",NA,"16.9","3.6","diameter above lowest prop root","0.022420385","224.20384999999999","14","6","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","1","SL6_1_2",2016,11,30,"Rhizophora mangle",2,"alive",NA,"18.9","4.5","diameter above lowest prop root","0.028040985","280.40984999999995","13.5","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","1","SL6_1_7",2016,11,30,"Rhizophora mangle",2,"alive",NA,"27.5","4.5","diameter above lowest prop root","0.059365625","593.65625","15","6","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","2","SL6_2_4",2016,11,30,"Rhizophora mangle",2,"alive",NA,"10.1","2.1","diameter above lowest prop root","0.008007785","80.077849999999998","12","5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","2","SL6_2_1",2016,11,30,"Rhizophora mangle",2,"alive",NA,"11.6","3.2","diameter above lowest prop root","0.01056296","105.62960000000001","8.5","2.5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","2","SL6_2_5",2016,11,30,"Rhizophora mangle",2,"alive",NA,"12.3","3.4","diameter above lowest prop root","0.011876265","118.76265000000002","12","2.5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","2","SL6_2_2",2016,11,30,"Rhizophora mangle",2,"alive",NA,"13.7","3.9","diameter above lowest prop root","0.014733665","147.33664999999999","14","2.5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","2","SL6_2_3",2016,11,30,"Rhizophora mangle",2,"alive",NA,"16.7","2.9","diameter above lowest prop root","0.021892865","218.92865","15","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","3","SL6_3_1",2016,11,30,"Rhizophora mangle",7,"alive",NA,"8","2.8","diameter above lowest prop root","0.005024","50.239999999999995","8","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","3","SL6_3_2",2016,11,30,"Rhizophora mangle",2,"alive",NA,"11.1","1.9","diameter above lowest prop root","0.009671985","96.719849999999994","15","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","3","SL6_3_4",2016,11,30,"Rhizophora mangle",2,"alive",NA,"12.5","2.2","diameter above lowest prop root","0.012265625","122.65625","14","13","clinometer","high",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","3","SL6_3_3",2016,11,30,"Rhizophora mangle",2,"alive",NA,"12.9","3.1","diameter above lowest prop root","0.013063185","130.63185000000001","13.5","5.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","3","SL6_3_5",2016,11,30,"Rhizophora mangle",2,"alive",NA,"14","3.1","diameter above lowest prop root","0.015386","153.86000000000001","13.5","9.3000000000000007","clinometer","high",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","3","SL6_3_6",2016,11,30,"Rhizophora mangle",2,"alive",NA,"21.1","3.7","diameter above lowest prop root","0.034948985","349.48985000000005","13","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL6","4","SL6_4_3",2016,11,30,"Rhizophora mangle",7,"alive",NA,"8.8","1.5","diameter above lowest prop root","0.00607904","60.790400000000005","8.5","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","4","SL6_4_2",2016,11,30,"Rhizophora mangle",7,"alive",NA,"9.9","2.5","diameter above lowest prop root","0.007693785","76.937850000000012","8","3.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","4","SL6_4_4",2016,11,30,"Rhizophora mangle",2,"dead","3","12.1","2.1","diameter above lowest prop root","0.011493185","114.93185","3","0","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
